"district","date","total","mlt9","m9to12","y1to5","y5to14","ygt14","attack.rate","new.cases","ylt5","ygt5","y5to15","ygt15","m9toy14","missing","immunage","pop","total.old","province"
"mutasa","2010-09-12",7,0,0,3,4,0,0,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-09-19",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-09-26",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-10-03",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-10-10",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-10-17",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-10-24",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-10-31",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-11-07",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,7,"manicaland"
"mutasa","2010-11-14",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-11-21",9,0,0,3,4,2,2.1,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-11-28",9,0,0,3,4,2,2.1,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-12-05",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutasa","2010-12-12",7,0,0,3,4,0,1.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"manicaland"
"mutoko","2010-02-14",2,0,0,1,1,0,1.14,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-02-22",2,0,0,1,1,0,1.14,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-03-01",2,0,0,1,1,0,1.14,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-03-14",2,0,0,1,1,0,1.14,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-03-21",2,0,0,1,1,0,1.14,NA,NA,NA,NA,0,2,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-03-28",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,175603.6234,NA,"mashonaland east"
"mutoko","2010-04-04",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-04-11",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,175603.6,NA,"mashonaland east"
"mutoko","2010-04-18",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,175603.6,NA,"mashonaland east"
"mutoko","2010-04-25",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,175603.6,NA,"mashonaland east"
"mutoko","2010-05-02",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,175603.6,NA,"mashonaland east"
"mutoko","2010-05-09",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-05-16",5,0,0,2,2,1,2.85,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-05-30",5,0,0,2,2,1,3.7,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-06-07",5,0,0,2,2,1,3.7,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-06-14",5,0,0,2,2,1,2.8,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-06-20",6,0,0,3,2,1,3.42,1,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-06-27",5,0,0,2,2,1,2.85,-1,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-07-18",5,0,0,2,2,1,2.85,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"mutoko","2010-09-12",6,0,0,3,2,1,0,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-09-19",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-09-26",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-10-03",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-10-10",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-10-17",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-10-24",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-10-31",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-11-07",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,6,"mashonaland east"
"mutoko","2010-11-14",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-11-21",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-11-28",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-12-05",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mutoko","2010-12-12",6,0,0,3,2,1,3.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland east"
"mwenezi","2010-02-22",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-03-01",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-03-14",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-03-21",5,1,1,2,1,0,3.66,NA,NA,NA,NA,0,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-03-28",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,136697.6648,NA,"masvingo"
"mwenezi","2010-04-04",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-04-11",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,136697.7,NA,"masvingo"
"mwenezi","2010-04-18",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,136697.7,NA,"masvingo"
"mwenezi","2010-04-25",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,136697.7,NA,"masvingo"
"mwenezi","2010-05-02",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,136697.7,NA,"masvingo"
"mwenezi","2010-05-09",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-05-16",5,1,1,2,1,0,3.66,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-05-30",5,1,1,2,1,0,4.1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-06-07",5,1,1,2,1,0,4.1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-06-14",5,1,1,2,1,0,3.7,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-06-20",5,1,1,2,1,0,3.66,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-06-27",5,1,1,2,1,0,3.66,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-07-18",5,1,1,2,1,0,3.66,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"masvingo"
"mwenezi","2010-09-12",5,1,1,2,1,0,0,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-09-19",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-09-26",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-10-03",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-10-10",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-10-17",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-10-24",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-10-31",5,1,1,2,1,0,2.8,0,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-11-07",6,2,1,2,1,0,3.4,1,NA,NA,NA,NA,4,0,NA,NA,5,"masvingo"
"mwenezi","2010-11-14",6,2,1,2,1,0,3.4,1,NA,NA,NA,NA,4,0,NA,NA,NA,"masvingo"
"mwenezi","2010-11-21",7,2,1,3,1,0,4,0,NA,NA,NA,NA,5,0,NA,NA,NA,"masvingo"
"mwenezi","2010-11-28",7,2,1,3,1,0,4,0,NA,NA,NA,NA,5,0,NA,NA,NA,"masvingo"
"mwenezi","2010-12-05",7,2,1,3,1,0,4,0,NA,NA,NA,NA,5,0,NA,NA,NA,"masvingo"
"mwenezi","2010-12-12",7,2,1,3,1,0,4,0,NA,NA,NA,NA,5,0,NA,NA,NA,"masvingo"
"nkayi","2010-04-18",1,0,0,0,0,1,0.82,NA,NA,NA,NA,NA,0,NA,NA,121525.8,NA,"matabeleland north"
"nkayi","2010-04-25",1,0,0,0,0,1,0.82,NA,NA,NA,NA,NA,0,NA,NA,121525.8,NA,"matabeleland north"
"nkayi","2010-05-02",1,0,0,0,0,1,0.82,NA,NA,NA,NA,NA,0,NA,NA,121525.8,NA,"matabeleland north"
"nkayi","2010-05-09",1,0,0,0,0,1,0.82,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-05-16",1,0,0,0,0,1,0.82,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-05-30",3,0,0,1,1,1,2.4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-06-07",3,0,0,1,1,1,2.4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-06-14",3,0,0,1,1,1,2.5,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-06-20",3,0,0,1,1,1,2.47,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-06-27",3,0,0,1,1,1,2.47,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-07-18",3,0,0,1,1,1,2.47,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"nkayi","2010-09-12",3,0,0,1,1,1,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-09-19",4,0,0,2,1,1,2.9,1,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-09-26",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-10-03",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-10-10",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-10-17",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-10-24",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-10-31",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-11-07",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,4,"matabeleland north"
"nkayi","2010-11-14",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-11-21",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-11-28",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-12-05",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nkayi","2010-12-12",4,0,0,2,1,1,2.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland north"
"nyanga","2010-01-03",1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"manicaland"
"nyanga","2010-01-10",1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"nyanga","2010-01-17",1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"nyanga","2010-01-31",3,1,0,0,0,2,2.39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"manicaland"
"nyanga","2010-02-07",6,1,0,2,1,2,4.77,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"manicaland"
"nyanga","2010-02-08",6,1,0,2,1,2,4.72,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"manicaland"
"nyanga","2010-02-14",6,1,0,2,1,2,4.77,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"manicaland"
"nyanga","2010-02-22",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-03-01",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-03-14",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-03-21",7,1,0,3,1,2,5.57,NA,NA,NA,NA,2,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-03-28",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,125738.962,NA,"manicaland"
"nyanga","2010-04-04",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-04-11",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,125739,NA,"manicaland"
"nyanga","2010-04-18",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,125739,NA,"manicaland"
"nyanga","2010-04-25",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,125739,NA,"manicaland"
"nyanga","2010-05-02",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,125739,NA,"manicaland"
"nyanga","2010-05-09",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-05-16",7,1,0,3,1,2,5.57,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-05-30",7,1,0,3,1,2,9.6,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-06-07",7,1,0,3,1,2,9.6,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-06-14",7,1,0,3,1,2,5.6,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-06-20",7,1,0,3,1,2,5.57,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-06-27",7,1,0,3,1,2,5.57,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-07-18",7,1,0,3,1,2,5.57,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"manicaland"
"nyanga","2010-09-12",7,1,0,3,1,2,0,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-09-19",8,2,0,3,1,2,6.6,1,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-09-26",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-10-03",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-10-10",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-10-17",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-10-24",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-10-31",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-11-07",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,8,"manicaland"
"nyanga","2010-11-14",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-11-21",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-11-28",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-12-05",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"nyanga","2010-12-12",8,2,0,3,1,2,6.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"manicaland"
"rushinga","2010-05-02",1,0,0,1,0,0,1.37,NA,NA,NA,NA,NA,1,NA,NA,72753.89,NA,"mashonaland central"
"rushinga","2010-05-09",1,0,0,1,0,0,1.37,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-05-16",3,0,0,1,2,0,4.12,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-05-30",3,0,0,1,2,0,3.6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-06-07",3,0,0,1,2,0,3.6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-06-14",3,0,0,1,2,0,4.1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-06-20",3,0,0,1,2,0,4.12,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-06-27",3,0,0,1,2,0,4.12,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-07-18",3,0,0,1,2,0,4.12,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"rushinga","2010-09-12",3,0,0,1,2,0,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-09-19",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-09-26",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-10-03",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-10-10",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-10-17",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-10-24",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-10-31",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-11-07",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,3,"mashonaland central"
"rushinga","2010-11-14",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-11-21",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-11-28",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-12-05",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"rushinga","2010-12-12",3,0,0,1,2,0,2.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"mashonaland central"
"seke","2010-01-24",2,1,0,NA,1,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mashonaland east"
"seke","2010-01-31",3,1,0,0,2,0,3.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland east"
"seke","2010-02-07",3,1,0,0,2,0,3.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland east"
"seke","2010-02-08",4,1,0,0,3,0,4.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland east"
"seke","2010-02-14",4,1,0,0,3,0,4.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland east"
"seke","2010-02-22",4,1,0,0,3,0,4.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland east"
"seke","2010-03-01",4,1,0,0,3,0,4.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland east"
"seke","2010-03-14",6,1,0,2,3,0,7.2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland east"
"seke","2010-03-21",6,1,0,4,1,0,7.2,NA,NA,NA,NA,0,5,NA,NA,NA,NA,"mashonaland east"
"seke","2010-03-28",10,1,0,4,4,1,12.01,NA,NA,NA,NA,NA,8,NA,NA,83296.58637,NA,"mashonaland east"
"seke","2010-04-04",10,1,0,4,4,1,12.01,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"seke","2010-04-11",10,1,0,4,4,1,12.01,NA,NA,NA,NA,NA,8,NA,NA,83296.59,NA,"mashonaland east"
"seke","2010-04-18",10,1,0,4,4,1,12.01,NA,NA,NA,NA,NA,8,NA,NA,83296.59,NA,"mashonaland east"
"seke","2010-04-25",10,1,0,4,4,1,12.01,NA,NA,NA,NA,NA,8,NA,NA,83296.59,NA,"mashonaland east"
"seke","2010-05-02",15,1,0,6,6,2,18.01,NA,NA,NA,NA,NA,12,NA,NA,83296.59,NA,"mashonaland east"
"seke","2010-05-09",16,2,0,6,6,2,19.21,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-05-16",16,2,0,6,6,2,19.21,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-05-30",16,2,0,6,6,2,15.1,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-06-07",16,2,0,6,6,2,15.1,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-06-14",16,2,0,6,6,2,19.2,0,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-06-20",16,2,0,6,6,2,19.21,0,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-06-27",16,2,0,6,6,2,19.21,0,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-07-18",16,2,0,6,6,2,19.21,0,NA,NA,NA,NA,12,NA,NA,NA,NA,"mashonaland east"
"seke","2010-09-12",23,7,0,6,7,3,0,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-09-19",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-09-26",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-10-03",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-10-10",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-10-17",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-10-24",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-10-31",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-11-07",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,23,"mashonaland east"
"seke","2010-11-14",23,7,0,6,7,3,31.6,0,NA,NA,NA,NA,13,0,NA,NA,NA,"mashonaland east"
"seke","2010-11-21",20,7,0,4,6,3,27.5,0,NA,NA,NA,NA,10,0,NA,NA,NA,"mashonaland east"
"seke","2010-11-28",20,7,0,4,6,3,27.5,0,NA,NA,NA,NA,10,0,NA,NA,NA,"mashonaland east"
"seke","2010-12-05",17,5,0,4,5,3,23.4,0,NA,NA,NA,NA,9,0,NA,NA,NA,"mashonaland east"
"seke","2010-12-12",17,5,0,4,5,3,23.4,0,NA,NA,NA,NA,9,0,NA,NA,NA,"mashonaland east"
"shamva","2010-04-11",1,0,0,0,1,0,0.94,NA,NA,NA,NA,NA,1,NA,NA,106139.4,NA,NA
"shamva","2010-04-18",1,0,0,0,1,0,0.94,NA,NA,NA,NA,NA,1,NA,NA,106139.4,NA,NA
"shamva","2010-04-25",1,0,0,0,1,0,0.94,NA,NA,NA,NA,NA,1,NA,NA,106139.4,NA,NA
"shamva","2010-05-02",1,0,0,0,1,0,0.94,NA,NA,NA,NA,NA,1,NA,NA,106139.4,NA,NA
"shamva","2010-05-09",1,0,0,0,1,0,0.94,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-05-16",1,0,0,0,1,0,0.94,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-05-30",1,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-06-07",1,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-06-14",1,0,0,0,1,0,0.9,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-06-20",1,0,0,0,1,0,0.94,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-06-27",1,0,0,0,1,0,0.94,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"shamva","2010-07-18",1,0,0,0,1,0,0.94,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
